numAllocBlue,numAllocRed,cohesionMax,convergeBlue,convergeRed,weightBlue,weightRed,stayingPwHVT,yAlpha,yBeta,zAlpha,zBeta,survBlue,survRed,BlueWon,DistanceCenter,DistanceUAV
7,1,3914,3617,1688,8,8,5,969,719,547,938,35,34,0.246031746,1367,1045
7,1,3914,3617,1688,8,8,5,969,719,547,938,46,35,0.246031746,1347,1100
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,39,0.246031746,1271,1207
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,36,0.246031746,1501,1212
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,40,0.246031746,1319,1114
7,1,3914,3617,1688,8,8,5,969,719,547,938,38,38,0.246031746,1430,1106
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,33,0.246031746,907,1029
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,40,0.246031746,1291,1063
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,43,0.246031746,1298,1145
7,1,3914,3617,1688,8,8,5,969,719,547,938,46,39,0.246031746,1434,1244
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,35,0.246031746,1283,1079
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,34,0.246031746,1517,1051
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,37,0.246031746,1256,1255
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,37,0.246031746,1377,1219
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,38,0.246031746,1559,967
7,1,3914,3617,1688,8,8,5,969,719,547,938,38,37,0.246031746,1346,1247
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,41,0.246031746,1556,1172
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,40,0.246031746,1292,1087
7,1,3914,3617,1688,8,8,5,969,719,547,938,46,40,0.246031746,1278,1116
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,37,0.246031746,1289,1163
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,36,0.246031746,1188,1068
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,41,0.246031746,1476,1125
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,38,0.246031746,1241,1013
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,35,0.246031746,1356,961
7,1,3914,3617,1688,8,8,5,969,719,547,938,46,40,0.246031746,1017,1136
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,39,0.246031746,1358,1252
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,39,0.246031746,1378,931
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,32,0.246031746,1220,1245
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,37,0.246031746,1360,1288
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,35,0.246031746,1446,1031
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,39,0.246031746,1619,1303
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,34,0.246031746,1709,1256
7,1,3914,3617,1688,8,8,5,969,719,547,938,39,37,0.246031746,1483,1183
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,38,0.246031746,1461,1225
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,38,0.246031746,1220,1168
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,38,0.246031746,1489,1035
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,37,0.246031746,1354,1026
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,36,0.246031746,1399,1066
7,1,3914,3617,1688,8,8,5,969,719,547,938,38,39,0.246031746,1346,1226
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,38,0.246031746,1662,1078
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,40,0.246031746,1680,1213
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,35,0.246031746,1465,1153
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,42,0.246031746,1652,1043
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,44,0.246031746,1539,1238
7,1,3914,3617,1688,8,8,5,969,719,547,938,38,38,0.246031746,1489,1186
7,1,3914,3617,1688,8,8,5,969,719,547,938,38,40,0.246031746,1302,1065
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,39,0.246031746,1184,1167
7,1,3914,3617,1688,8,8,5,969,719,547,938,37,34,0.246031746,1332,1199
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,31,0.246031746,1171,1044
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,39,0.246031746,1358,1133
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,42,0.246031746,975,1153
7,1,3914,3617,1688,8,8,5,969,719,547,938,40,37,0.246031746,1392,1015
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,32,0.246031746,1288,1180
7,1,3914,3617,1688,8,8,5,969,719,547,938,46,38,0.246031746,1268,1118
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,36,0.246031746,1382,1249
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,37,0.246031746,1380,1239
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,37,0.246031746,1373,1158
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,37,0.246031746,1257,1155
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,37,0.246031746,1453,1222
7,1,3914,3617,1688,8,8,5,969,719,547,938,34,39,0.246031746,1133,1220
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,38,0.246031746,1391,1068
7,1,3914,3617,1688,8,8,5,969,719,547,938,37,42,0.246031746,1566,1182
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,39,0.246031746,1396,1171
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,45,0.246031746,1337,1282
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,39,0.246031746,1325,1136
7,1,3914,3617,1688,8,8,5,969,719,547,938,39,40,0.246031746,1299,1159
7,1,3914,3617,1688,8,8,5,969,719,547,938,40,45,0.246031746,1452,1141
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,36,0.246031746,894,1343
7,1,3914,3617,1688,8,8,5,969,719,547,938,38,36,0.246031746,1266,1176
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,39,0.246031746,1303,1223
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,44,0.246031746,1425,1125
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,33,0.246031746,1371,942
7,1,3914,3617,1688,8,8,5,969,719,547,938,40,37,0.246031746,1278,1291
7,1,3914,3617,1688,8,8,5,969,719,547,938,40,39,0.246031746,1249,1079
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,40,0.246031746,1204,1175
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,36,0.246031746,1451,1126
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,40,0.246031746,1559,1068
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,38,0.246031746,1620,1180
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,36,0.246031746,1833,1102
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,45,0.246031746,1155,1134
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,43,0.246031746,1122,1275
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,32,0.246031746,1477,1235
7,1,3914,3617,1688,8,8,5,969,719,547,938,40,36,0.246031746,1156,1283
7,1,3914,3617,1688,8,8,5,969,719,547,938,40,42,0.246031746,1339,1290
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,35,0.246031746,1537,1020
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,34,0.246031746,1437,1281
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,43,0.246031746,1183,1086
7,1,3914,3617,1688,8,8,5,969,719,547,938,40,38,0.246031746,1545,1194
7,1,3914,3617,1688,8,8,5,969,719,547,938,46,36,0.246031746,1099,997
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,42,0.246031746,1099,1423
7,1,3914,3617,1688,8,8,5,969,719,547,938,48,36,0.246031746,1377,1193
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,35,0.246031746,1285,1131
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,36,0.246031746,1493,1143
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,39,0.246031746,1376,1236
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,37,0.246031746,1042,1217
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,40,0.246031746,1315,1165
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,40,0.246031746,1422,898
7,1,3914,3617,1688,8,8,5,969,719,547,938,37,39,0.246031746,1132,1227
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,34,0.246031746,1418,1204
7,1,3914,3617,1688,8,8,5,969,719,547,938,47,34,0.246031746,1439,1226
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,43,0.246031746,1216,1240
7,1,3914,3617,1688,8,8,5,969,719,547,938,39,34,0.246031746,1525,1172
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,36,0.246031746,1392,1140
7,1,3914,3617,1688,8,8,5,969,719,547,938,39,36,0.246031746,1254,1079
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,41,0.246031746,1170,1205
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,39,0.246031746,1484,1045
7,1,3914,3617,1688,8,8,5,969,719,547,938,43,47,0.246031746,1297,1102
7,1,3914,3617,1688,8,8,5,969,719,547,938,37,37,0.246031746,1364,1176
7,1,3914,3617,1688,8,8,5,969,719,547,938,45,45,0.246031746,1300,1190
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,43,0.246031746,1229,1321
7,1,3914,3617,1688,8,8,5,969,719,547,938,38,38,0.246031746,1586,1210
7,1,3914,3617,1688,8,8,5,969,719,547,938,46,37,0.246031746,1237,1150
7,1,3914,3617,1688,8,8,5,969,719,547,938,46,32,0.246031746,1357,1272
7,1,3914,3617,1688,8,8,5,969,719,547,938,39,35,0.246031746,1443,1224
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,39,0.246031746,1416,1104
7,1,3914,3617,1688,8,8,5,969,719,547,938,46,39,0.246031746,1435,1022
7,1,3914,3617,1688,8,8,5,969,719,547,938,40,37,0.246031746,1179,1237
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,31,0.246031746,1604,1222
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,40,0.246031746,1487,1240
7,1,3914,3617,1688,8,8,5,969,719,547,938,34,44,0.246031746,1431,1111
7,1,3914,3617,1688,8,8,5,969,719,547,938,42,41,0.246031746,1341,954
7,1,3914,3617,1688,8,8,5,969,719,547,938,41,35,0.246031746,1221,1160
7,1,3914,3617,1688,8,8,5,969,719,547,938,48,41,0.246031746,1253,1096
7,1,3914,3617,1688,8,8,5,969,719,547,938,40,34,0.246031746,1526,977
7,1,3914,3617,1688,8,8,5,969,719,547,938,47,39,0.246031746,1357,1048
7,1,3914,3617,1688,8,8,5,969,719,547,938,44,32,0.246031746,1283,1168
10,7,1539,4508,3766,3,5,8,719,922,766,485,34,13,0.841269841,1359,1233
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,23,0.841269841,1001,1152
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,27,0.841269841,807,1124
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,18,0.841269841,925,1313
10,7,1539,4508,3766,3,5,8,719,922,766,485,27,20,0.841269841,1042,1274
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,27,0.841269841,833,1213
10,7,1539,4508,3766,3,5,8,719,922,766,485,22,19,0.841269841,1591,1189
10,7,1539,4508,3766,3,5,8,719,922,766,485,27,26,0.841269841,1201,1352
10,7,1539,4508,3766,3,5,8,719,922,766,485,37,27,0.841269841,1064,1258
10,7,1539,4508,3766,3,5,8,719,922,766,485,36,30,0.841269841,894,1259
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,28,0.841269841,1077,1253
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,26,0.841269841,1302,1198
10,7,1539,4508,3766,3,5,8,719,922,766,485,29,25,0.841269841,1111,1350
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,24,0.841269841,1324,1191
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,29,0.841269841,864,1198
10,7,1539,4508,3766,3,5,8,719,922,766,485,36,25,0.841269841,1421,1200
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,26,0.841269841,1024,1267
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,25,0.841269841,1220,1084
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,27,0.841269841,940,1416
10,7,1539,4508,3766,3,5,8,719,922,766,485,28,19,0.841269841,1139,1240
10,7,1539,4508,3766,3,5,8,719,922,766,485,24,22,0.841269841,1249,1248
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,24,0.841269841,1055,1087
10,7,1539,4508,3766,3,5,8,719,922,766,485,29,28,0.841269841,1111,1154
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,28,0.841269841,1103,1158
10,7,1539,4508,3766,3,5,8,719,922,766,485,26,27,0.841269841,1439,1306
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,21,0.841269841,1250,1385
10,7,1539,4508,3766,3,5,8,719,922,766,485,28,16,0.841269841,974,1211
10,7,1539,4508,3766,3,5,8,719,922,766,485,36,23,0.841269841,1396,1096
10,7,1539,4508,3766,3,5,8,719,922,766,485,26,33,0.841269841,1461,1194
10,7,1539,4508,3766,3,5,8,719,922,766,485,37,16,0.841269841,1234,1154
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,15,0.841269841,765,1225
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,21,0.841269841,740,1297
10,7,1539,4508,3766,3,5,8,719,922,766,485,38,28,0.841269841,909,1217
10,7,1539,4508,3766,3,5,8,719,922,766,485,34,19,0.841269841,1256,1209
10,7,1539,4508,3766,3,5,8,719,922,766,485,35,21,0.841269841,1223,1160
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,21,0.841269841,916,1154
10,7,1539,4508,3766,3,5,8,719,922,766,485,29,18,0.841269841,1175,1259
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,24,0.841269841,1252,1076
10,7,1539,4508,3766,3,5,8,719,922,766,485,29,20,0.841269841,1138,1262
10,7,1539,4508,3766,3,5,8,719,922,766,485,29,30,0.841269841,921,1406
10,7,1539,4508,3766,3,5,8,719,922,766,485,34,27,0.841269841,1152,1298
10,7,1539,4508,3766,3,5,8,719,922,766,485,35,26,0.841269841,974,1295
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,20,0.841269841,859,1216
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,19,0.841269841,1249,1131
10,7,1539,4508,3766,3,5,8,719,922,766,485,26,29,0.841269841,1228,1196
10,7,1539,4508,3766,3,5,8,719,922,766,485,39,21,0.841269841,1148,1268
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,27,0.841269841,1245,1143
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,27,0.841269841,1092,1323
10,7,1539,4508,3766,3,5,8,719,922,766,485,37,22,0.841269841,1392,1305
10,7,1539,4508,3766,3,5,8,719,922,766,485,36,21,0.841269841,1041,1209
10,7,1539,4508,3766,3,5,8,719,922,766,485,35,22,0.841269841,1334,1315
10,7,1539,4508,3766,3,5,8,719,922,766,485,37,29,0.841269841,1056,1173
10,7,1539,4508,3766,3,5,8,719,922,766,485,27,22,0.841269841,1181,1193
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,18,0.841269841,1175,1202
10,7,1539,4508,3766,3,5,8,719,922,766,485,29,34,0.841269841,1424,1254
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,26,0.841269841,1081,1361
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,17,0.841269841,1264,1158
10,7,1539,4508,3766,3,5,8,719,922,766,485,24,32,0.841269841,1143,1205
10,7,1539,4508,3766,3,5,8,719,922,766,485,27,36,0.841269841,1107,1320
10,7,1539,4508,3766,3,5,8,719,922,766,485,38,31,0.841269841,1013,1248
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,25,0.841269841,1101,1108
10,7,1539,4508,3766,3,5,8,719,922,766,485,34,27,0.841269841,876,1259
10,7,1539,4508,3766,3,5,8,719,922,766,485,35,25,0.841269841,965,1126
10,7,1539,4508,3766,3,5,8,719,922,766,485,28,35,0.841269841,1241,1421
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,20,0.841269841,1047,1326
10,7,1539,4508,3766,3,5,8,719,922,766,485,26,17,0.841269841,1153,1303
10,7,1539,4508,3766,3,5,8,719,922,766,485,27,20,0.841269841,1234,1217
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,21,0.841269841,1492,1254
10,7,1539,4508,3766,3,5,8,719,922,766,485,27,21,0.841269841,945,1534
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,34,0.841269841,935,1299
10,7,1539,4508,3766,3,5,8,719,922,766,485,34,25,0.841269841,1240,1191
10,7,1539,4508,3766,3,5,8,719,922,766,485,34,20,0.841269841,1184,1164
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,21,0.841269841,1377,1351
10,7,1539,4508,3766,3,5,8,719,922,766,485,29,22,0.841269841,1251,1220
10,7,1539,4508,3766,3,5,8,719,922,766,485,26,34,0.841269841,1250,1227
10,7,1539,4508,3766,3,5,8,719,922,766,485,26,30,0.841269841,980,1171
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,29,0.841269841,1081,1247
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,25,0.841269841,1375,1127
10,7,1539,4508,3766,3,5,8,719,922,766,485,36,24,0.841269841,857,1145
10,7,1539,4508,3766,3,5,8,719,922,766,485,25,31,0.841269841,1016,1365
10,7,1539,4508,3766,3,5,8,719,922,766,485,34,29,0.841269841,1300,1244
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,20,0.841269841,1031,1369
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,17,0.841269841,1386,1220
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,28,0.841269841,1223,1241
10,7,1539,4508,3766,3,5,8,719,922,766,485,29,24,0.841269841,1245,1062
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,32,0.841269841,824,1336
10,7,1539,4508,3766,3,5,8,719,922,766,485,37,30,0.841269841,914,1222
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,18,0.841269841,1158,1263
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,29,0.841269841,1195,1168
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,19,0.841269841,920,1461
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,26,0.841269841,1336,1193
10,7,1539,4508,3766,3,5,8,719,922,766,485,29,29,0.841269841,964,1139
10,7,1539,4508,3766,3,5,8,719,922,766,485,34,29,0.841269841,1135,1284
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,30,0.841269841,1508,1339
10,7,1539,4508,3766,3,5,8,719,922,766,485,25,29,0.841269841,1025,1299
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,24,0.841269841,898,1269
10,7,1539,4508,3766,3,5,8,719,922,766,485,39,14,0.841269841,1338,1012
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,22,0.841269841,1194,1305
10,7,1539,4508,3766,3,5,8,719,922,766,485,37,17,0.841269841,1014,1164
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,25,0.841269841,1040,1192
10,7,1539,4508,3766,3,5,8,719,922,766,485,23,32,0.841269841,1271,1337
10,7,1539,4508,3766,3,5,8,719,922,766,485,29,28,0.841269841,1137,1334
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,25,0.841269841,1425,1245
10,7,1539,4508,3766,3,5,8,719,922,766,485,35,21,0.841269841,1131,1201
10,7,1539,4508,3766,3,5,8,719,922,766,485,28,18,0.841269841,958,1209
10,7,1539,4508,3766,3,5,8,719,922,766,485,28,28,0.841269841,803,1231
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,31,0.841269841,1110,1163
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,25,0.841269841,1178,1278
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,25,0.841269841,1220,1227
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,28,0.841269841,1385,1165
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,25,0.841269841,1033,1372
10,7,1539,4508,3766,3,5,8,719,922,766,485,35,25,0.841269841,955,1286
10,7,1539,4508,3766,3,5,8,719,922,766,485,34,27,0.841269841,972,1459
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,23,0.841269841,1114,1298
10,7,1539,4508,3766,3,5,8,719,922,766,485,30,30,0.841269841,866,1121
10,7,1539,4508,3766,3,5,8,719,922,766,485,29,17,0.841269841,1288,1097
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,26,0.841269841,1210,1306
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,26,0.841269841,1145,1101
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,22,0.841269841,1553,1300
10,7,1539,4508,3766,3,5,8,719,922,766,485,34,28,0.841269841,1083,1323
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,28,0.841269841,1239,1192
10,7,1539,4508,3766,3,5,8,719,922,766,485,32,25,0.841269841,847,1305
10,7,1539,4508,3766,3,5,8,719,922,766,485,33,31,0.841269841,1042,1266
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,26,0.841269841,1006,1163
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,28,0.841269841,1136,1316
10,7,1539,4508,3766,3,5,8,719,922,766,485,31,18,0.841269841,1034,1316
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,36,0.238095238,467,1211
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,39,0.238095238,478,1067
9,4,9555,2578,3320,9,2,5,407,579,797,875,1,36,0.238095238,601,1140
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,41,0.238095238,738,1239
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,45,0.238095238,330,1144
9,4,9555,2578,3320,9,2,5,407,579,797,875,3,39,0.238095238,474,1163
9,4,9555,2578,3320,9,2,5,407,579,797,875,1,47,0.238095238,143,1224
9,4,9555,2578,3320,9,2,5,407,579,797,875,2,37,0.238095238,461,1266
9,4,9555,2578,3320,9,2,5,407,579,797,875,4,43,0.238095238,531,1149
9,4,9555,2578,3320,9,2,5,407,579,797,875,1,44,0.238095238,528,1221
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,39,0.238095238,325,1150
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,35,0.238095238,387,1335
9,4,9555,2578,3320,9,2,5,407,579,797,875,13,37,0.238095238,230,1311
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,42,0.238095238,414,1278
9,4,9555,2578,3320,9,2,5,407,579,797,875,3,35,0.238095238,744,1274
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,40,0.238095238,407,1174
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,34,0.238095238,400,1226
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,35,0.238095238,357,1160
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,45,0.238095238,618,1146
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,45,0.238095238,425,1248
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,47,0.238095238,349,1168
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,31,0.238095238,357,1106
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,39,0.238095238,346,1090
9,4,9555,2578,3320,9,2,5,407,579,797,875,11,39,0.238095238,448,1110
9,4,9555,2578,3320,9,2,5,407,579,797,875,1,37,0.238095238,461,1242
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,40,0.238095238,301,1392
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,42,0.238095238,531,1121
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,41,0.238095238,392,1159
9,4,9555,2578,3320,9,2,5,407,579,797,875,5,36,0.238095238,287,1234
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,42,0.238095238,311,1198
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,42,0.238095238,699,1241
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,38,0.238095238,625,1197
9,4,9555,2578,3320,9,2,5,407,579,797,875,4,42,0.238095238,628,1183
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,43,0.238095238,518,1027
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,43,0.238095238,345,1221
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,39,0.238095238,696,1123
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,43,0.238095238,403,1104
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,47,0.238095238,538,1295
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,42,0.238095238,346,1116
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,40,0.238095238,576,1387
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,38,0.238095238,503,1142
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,45,0.238095238,545,1213
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,40,0.238095238,409,1212
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,41,0.238095238,505,1184
9,4,9555,2578,3320,9,2,5,407,579,797,875,1,39,0.238095238,533,1094
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,38,0.238095238,410,1107
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,38,0.238095238,405,1162
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,44,0.238095238,409,1341
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,42,0.238095238,327,1177
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,42,0.238095238,595,1177
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,37,0.238095238,280,1260
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,41,0.238095238,441,1007
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,40,0.238095238,397,1118
9,4,9555,2578,3320,9,2,5,407,579,797,875,3,39,0.238095238,487,1242
9,4,9555,2578,3320,9,2,5,407,579,797,875,3,40,0.238095238,498,1196
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,41,0.238095238,466,1129
9,4,9555,2578,3320,9,2,5,407,579,797,875,15,31,0.238095238,339,1269
9,4,9555,2578,3320,9,2,5,407,579,797,875,2,38,0.238095238,358,1220
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,33,0.238095238,481,1260
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,45,0.238095238,482,1368
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,39,0.238095238,548,1144
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,46,0.238095238,509,1259
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,44,0.238095238,661,1165
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,46,0.238095238,398,1375
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,41,0.238095238,506,1234
9,4,9555,2578,3320,9,2,5,407,579,797,875,1,42,0.238095238,392,1293
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,44,0.238095238,452,1134
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,40,0.238095238,442,1426
9,4,9555,2578,3320,9,2,5,407,579,797,875,2,42,0.238095238,279,1292
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,43,0.238095238,577,1203
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,40,0.238095238,435,1118
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,41,0.238095238,513,1121
9,4,9555,2578,3320,9,2,5,407,579,797,875,0,38,0.238095238,246,1431
